M1, M2
0.34880, 0.37300
0.35160, 0.37300
0.34200, 0.36480
0.33420, 0.35220
0.31840, 0.34860
0.30460, 0.35180
0.30420, 0.35200
0.30200, 0.34460
0.29320, 0.33080
0.29140, 0.34460
0.29600, 0.35660
0.31640, 0.35360
0.31120, 0.34160
0.30540, 0.36080
0.30420, 0.37400
0.29680, 0.36600
0.31340, 0.37480
0.30220, 0.37680
0.29440, 0.37500
0.29280, 0.38900
0.30020, 0.38700
0.29440, 0.39440
0.29600, 0.40720
0.29960, 0.42580
0.29680, 0.43040
0.29980, 0.43400
0.30540, 0.42000
0.31460, 0.41400
0.30180, 0.43140
0.31480, 0.43080
0.31200, 0.43660
0.33380, 0.43080
0.33800, 0.42800
0.33660, 0.41100
0.33700, 0.40680
0.35380, 0.41180
0.34440, 0.41720
0.33800, 0.41620
0.33340, 0.41740
0.31860, 0.40860
0.32560, 0.40420
0.33020, 0.38840
0.33340, 0.38020
0.33140, 0.37500
0.32740, 0.38220
0.33080, 0.39300
0.30980, 0.41000
0.30220, 0.41560
0.30780, 0.40840
0.29940, 0.41420
0.31580, 0.40840
0.31020, 0.41400
0.28940, 0.44360
0.28540, 0.44380
0.29760, 0.44220
0.28280, 0.43240
0.29440, 0.43320
0.28300, 0.45280
0.27140, 0.46780
0.26960, 0.46820
0.26820, 0.47120
0.26640, 0.45820
0.26240, 0.45420
0.26980, 0.44780
0.28180, 0.44140
0.27680, 0.45180
0.29800, 0.44040
0.29800, 0.43960
0.29100, 0.45440
0.29340, 0.45080
0.29140, 0.45680
0.29120, 0.45920
0.29160, 0.46260
0.29580, 0.46080
0.31300, 0.47760
0.28980, 0.46900
0.29100, 0.46720
0.29660, 0.47060
0.29000, 0.44580
0.29360, 0.44640
0.28100, 0.45400
0.28580, 0.46700
0.28540, 0.47020
0.29180, 0.46100
0.30680, 0.45160
0.31280, 0.46180
0.30800, 0.46640
0.31220, 0.47280
0.29000, 0.47180
0.28420, 0.47580
0.29320, 0.49100
0.29820, 0.49000
0.31000, 0.47740
0.30180, 0.48720
0.31000, 0.48660
0.30960, 0.48660
0.30440, 0.47320
0.28540, 0.46200
0.26440, 0.44880
0.25820, 0.44800
0.26120, 0.44420
0.25740, 0.43360
0.26720, 0.44440
0.25300, 0.42400
0.26540, 0.40720
0.26880, 0.40040
0.27560, 0.39520
0.28280, 0.39600
0.26800, 0.39420
0.27160, 0.38860
0.28500, 0.38860
0.29740, 0.38900
0.30480, 0.39960
0.31000, 0.40520
0.32360, 0.43160
0.33820, 0.42320
0.34460, 0.42980
0.34720, 0.43340
0.34220, 0.42560
0.35660, 0.42800
0.36000, 0.41340
0.35960, 0.42640
0.37000, 0.41700
0.37560, 0.42940
0.37680, 0.43160
0.37840, 0.42340
0.36260, 0.40220
0.35000, 0.40300
0.34820, 0.40440
0.36680, 0.41220
0.37100, 0.41980
0.37380, 0.41340
0.36240, 0.41060
0.36800, 0.40780
0.37060, 0.42680
0.37340, 0.41740
0.38140, 0.42760
0.37600, 0.41280
0.36420, 0.41820
0.34980, 0.42100
0.33440, 0.42780
0.33480, 0.43140
0.34640, 0.43600
0.34820, 0.42960
0.34740, 0.42600
0.35220, 0.40960
0.34660, 0.41000
0.34960, 0.39620
0.34320, 0.39480
0.34100, 0.40960
0.33280, 0.40280
0.33200, 0.40640
0.32140, 0.41580
0.31760, 0.41560
0.30920, 0.42020
0.31480, 0.42060
0.29380, 0.42220
0.29320, 0.42500
0.28720, 0.43200
0.29640, 0.43840
0.28600, 0.45080
0.28740, 0.45460
0.29160, 0.46820
0.27900, 0.47700
0.28360, 0.46300
0.28500, 0.46740
0.28640, 0.45140
0.28640, 0.45640
0.28480, 0.46600
0.28740, 0.46700
0.27940, 0.48060
0.28860, 0.47880
0.29680, 0.47540
0.28560, 0.45600
0.28300, 0.45860
0.29440, 0.47460
0.29900, 0.46480
0.28580, 0.45180
0.30160, 0.47140
0.31600, 0.48980
0.31920, 0.49040
0.32460, 0.50600
0.30820, 0.51900
0.30860, 0.51860
0.31980, 0.50800
0.31220, 0.50940
0.34320, 0.50040
0.35360, 0.49680
0.36140, 0.48480
0.34640, 0.48900
0.33800, 0.49480
0.32940, 0.48660
0.34740, 0.47040
0.34360, 0.47360
0.34120, 0.47720
0.31860, 0.48820
0.29840, 0.50640
0.29540, 0.50380
0.28800, 0.50060
0.28040, 0.49460
0.28360, 0.48440
0.29140, 0.48900
0.28560, 0.47500
0.29640, 0.47660
0.28420, 0.48580
0.27480, 0.47900
0.28040, 0.48680
0.28920, 0.48120
0.29140, 0.48500
0.30120, 0.47940
0.30380, 0.48580
0.31800, 0.49320
0.31980, 0.48840
0.30860, 0.48780
0.31000, 0.46920
0.29540, 0.47640
0.28900, 0.48380
0.29840, 0.49200
0.30720, 0.48420
0.30140, 0.48540
0.29140, 0.47080
0.28320, 0.48420
0.27800, 0.47760
0.28060, 0.47520
0.27880, 0.49200
0.26020, 0.48400
0.25260, 0.47260
0.25400, 0.48880
0.24640, 0.48900
0.23980, 0.50260
0.25240, 0.50040
0.24500, 0.50540
0.24540, 0.50940
0.24940, 0.51000
0.24940, 0.52120
0.24580, 0.52300
0.24540, 0.53020
0.26120, 0.53300
0.26980, 0.53280
0.26220, 0.52660
0.26340, 0.53100
0.26940, 0.53380
0.28100, 0.52620
0.27520, 0.53480
0.27960, 0.53060
0.27020, 0.52900
0.27720, 0.52020
0.27980, 0.52900
0.27180, 0.53120
0.27280, 0.52740
0.27280, 0.53300
0.28000, 0.53320
0.28740, 0.55060
0.28860, 0.55400
0.29320, 0.55300
0.29380, 0.55720
0.30200, 0.56520
0.28780, 0.57220
0.29700, 0.57360
0.29840, 0.56800
0.29860, 0.56280
0.29680, 0.54840
0.29840, 0.54640
0.30040, 0.55260
0.28700, 0.55660
0.27360, 0.56340
0.26760, 0.54400
0.27160, 0.54080
0.26400, 0.54440
0.27300, 0.53220
0.28200, 0.54460
0.27440, 0.53360
0.26620, 0.52940
0.26460, 0.52360
0.26280, 0.50900
0.26020, 0.51840
0.26200, 0.52520
0.25640, 0.53060
0.25500, 0.52460
0.26640, 0.53120
0.27660, 0.53460
0.27440, 0.52000
0.26740, 0.51080
0.26860, 0.51380
0.27560, 0.51700
0.27940, 0.51620
0.27320, 0.52040
0.29680, 0.53600
0.29740, 0.52900
0.28540, 0.53660
0.28740, 0.53100
0.27440, 0.53780
0.26880, 0.53000
0.26220, 0.52440
0.26120, 0.51940
0.26280, 0.51920
0.26080, 0.52460
0.26220, 0.53300
0.25960, 0.52520
0.26260, 0.52960
0.24280, 0.52820
0.25300, 0.53000
0.26100, 0.53180
0.25840, 0.51920
0.26000, 0.52340
0.24560, 0.52200
0.23240, 0.51500
0.22600, 0.52000
0.23240, 0.52860
0.22560, 0.53080
0.22440, 0.51800
0.22460, 0.51780
0.19820, 0.52620
0.20680, 0.52940
0.20740, 0.52000
0.19980, 0.53620
0.20500, 0.53400
0.22440, 0.52540
0.24240, 0.51800
0.24460, 0.52540
0.22680, 0.52300
0.22780, 0.52780
0.22800, 0.52540
0.22400, 0.51960
0.22640, 0.50860
0.23780, 0.52580
0.24140, 0.52460
0.22320, 0.52100
0.25540, 0.52220
0.25460, 0.51560
0.24520, 0.50820
0.23880, 0.51240
0.24280, 0.52100
0.22720, 0.50760
0.24080, 0.50640
0.24400, 0.50640
0.24220, 0.50300
0.24160, 0.51100
0.23780, 0.50320
0.24880, 0.50600
0.24940, 0.49160
0.26240, 0.49680
0.26440, 0.48020
0.26300, 0.48560
0.25440, 0.46680
0.23700, 0.46180
0.24280, 0.45800
0.25620, 0.46620
0.25180, 0.46320
0.25580, 0.45640
0.25640, 0.44140
0.25860, 0.43940
0.26880, 0.44500
0.25520, 0.43480
0.24800, 0.43860
0.26140, 0.42600
0.25080, 0.43760
0.24000, 0.43540
0.23500, 0.43040
0.23760, 0.43220
0.24300, 0.43060
0.23420, 0.43540
0.22240, 0.43660
0.23080, 0.43780
0.22960, 0.43680
0.22340, 0.44260
0.21320, 0.44360
0.21180, 0.43620
0.20340, 0.43240
0.20440, 0.42400
0.21220, 0.42460
0.20380, 0.43140
0.20000, 0.42400
0.19940, 0.40920
0.22400, 0.39500
0.21460, 0.39520
0.22000, 0.38600
0.21900, 0.38460
0.21260, 0.38740
0.20100, 0.36800
0.20260, 0.37180
0.19860, 0.38000
0.20780, 0.36580
0.20980, 0.36960
0.20300, 0.35360
0.19960, 0.33360
0.20660, 0.33640
0.20960, 0.33040
0.21100, 0.32060
0.20600, 0.32240
0.20860, 0.33560
0.20940, 0.34320
0.20360, 0.36220
0.21640, 0.35140
0.20180, 0.35380
0.18740, 0.34280
0.19180, 0.35760
0.19160, 0.35060
0.19740, 0.35380
0.20100, 0.33760
0.21240, 0.34180
0.20640, 0.32780
0.22700, 0.32540
0.22280, 0.31580
0.22600, 0.31860
0.21760, 0.32240
0.19640, 0.32940
0.19280, 0.32740
0.19220, 0.32720
0.20080, 0.32840
0.19900, 0.32460
0.20280, 0.33220
0.21240, 0.33120
0.20420, 0.31840
0.21660, 0.32380
0.21980, 0.32580
0.20520, 0.32380
0.20100, 0.33500
0.22080, 0.33520
0.21880, 0.35080
0.23120, 0.35840
0.23000, 0.37020
0.21160, 0.36680
0.20800, 0.36460
0.20540, 0.35100
0.21480, 0.35820
0.20960, 0.37100
0.21180, 0.34700
0.21220, 0.33580
0.20860, 0.35000
0.20300, 0.34920
0.19340, 0.34440
0.19420, 0.34140
0.20780, 0.35220
0.21780, 0.33480
0.22320, 0.32640
0.21160, 0.33640
0.21660, 0.33360
0.22420, 0.33460
0.21980, 0.34340
0.23680, 0.32720
0.23800, 0.32540
0.24700, 0.32820
0.24400, 0.32640
0.23420, 0.31920
0.22240, 0.32460
0.20560, 0.33060
0.19820, 0.32500
0.19680, 0.32400
0.19580, 0.33480
0.20920, 0.33300
0.20700, 0.33780
0.20180, 0.33020
0.19240, 0.31840
0.18660, 0.31880
0.18780, 0.31540
0.18860, 0.33420
0.19000, 0.34420
0.18880, 0.33160
0.19220, 0.33820
0.18720, 0.34360
0.17220, 0.33620
0.16920, 0.34640
0.16720, 0.34400
0.16040, 0.35020
0.15020, 0.36300
0.14040, 0.36580
0.14120, 0.35200
0.13940, 0.34560
0.12880, 0.34720
0.12420, 0.32460
0.12600, 0.31940
0.11640, 0.32840
0.12100, 0.32660
0.13360, 0.33920
0.12660, 0.34180
0.12000, 0.35360
0.13180, 0.35940
0.12500, 0.33460
0.12740, 0.33220
0.12220, 0.33260
0.12360, 0.36040
0.13180, 0.34440
0.13480, 0.33560
0.13320, 0.34560
0.12660, 0.33720
0.13880, 0.34920
0.14860, 0.34200
0.15620, 0.34440
0.14560, 0.35940
0.13700, 0.36760
0.15240, 0.38020
0.16660, 0.36520
0.15840, 0.35740
0.17240, 0.36020
0.16660, 0.35560
0.16700, 0.34060
0.16340, 0.35320
0.17560, 0.34300
0.16820, 0.33760
0.19680, 0.34000
0.18960, 0.32680
0.20020, 0.32620
0.20380, 0.31580
0.18780, 0.30520
0.17900, 0.30400
0.16240, 0.28820
0.15380, 0.30060
0.15400, 0.30120
0.14180, 0.30600
0.13940, 0.30480
0.13440, 0.30500
0.12820, 0.30660
0.12440, 0.30340
0.12120, 0.30660
0.13440, 0.30700
0.12900, 0.31220
0.11760, 0.30660
0.12080, 0.30820
0.09920, 0.31880
0.09920, 0.31760
0.11100, 0.32080
0.11800, 0.31860
0.12220, 0.31160
0.13860, 0.30540
0.13500, 0.28460
0.14720, 0.27480
0.14400, 0.26840
0.15940, 0.26780
0.14520, 0.28000
0.14920, 0.29220
0.14600, 0.29660
0.15180, 0.29720
0.14300, 0.30080
0.14900, 0.30260
0.14540, 0.28520
0.13460, 0.27260
0.13760, 0.26900
0.15180, 0.25120
0.15400, 0.25980
0.15460, 0.26540
0.15800, 0.26780
0.16160, 0.26680
0.15820, 0.28020
0.16760, 0.27640
0.17160, 0.28540
0.17820, 0.27040
0.17980, 0.29960
0.18700, 0.30380
0.18260, 0.29840
0.18000, 0.28980
0.17440, 0.29920
0.16680, 0.31500
0.17080, 0.32000
0.17740, 0.31800
0.18240, 0.30600
0.19040, 0.31160
0.19780, 0.28780
0.19300, 0.29280
0.19900, 0.29540
0.20720, 0.30120
0.19520, 0.28880
0.20300, 0.29040
0.19700, 0.29400
0.19700, 0.30900
0.20140, 0.30480
0.20180, 0.29260
0.20300, 0.28420
0.20900, 0.27840
0.20920, 0.29060
0.19640, 0.29700
0.21400, 0.29360
0.20840, 0.29780
0.19460, 0.29300
0.19120, 0.30360
0.18420, 0.30580
0.19560, 0.30880
0.19240, 0.31240
0.18900, 0.31060
0.20560, 0.30020
0.19980, 0.29760
0.17780, 0.29660
0.17640, 0.29340
0.18640, 0.30120
0.18820, 0.28940
0.19440, 0.28680
0.19140, 0.26520
0.19620, 0.26260
0.18460, 0.25280
0.18340, 0.25340
0.19880, 0.26240
0.19780, 0.26120
0.20700, 0.26500
0.20700, 0.24920
0.19220, 0.24400
0.18220, 0.24000
0.17980, 0.25180
0.18400, 0.23740
0.19360, 0.22740
0.19740, 0.23820
0.20040, 0.23520
0.20340, 0.23420
0.20760, 0.24580
0.20380, 0.23420
0.19980, 0.23560
0.19560, 0.22100
0.18060, 0.20860
0.16260, 0.20060
0.16180, 0.18920
0.16780, 0.18260
0.18100, 0.17620
0.16900, 0.15560
0.17140, 0.14920
0.17140, 0.16060
0.17600, 0.16780
0.15960, 0.16420
0.15960, 0.16460
0.15260, 0.16280
0.14920, 0.15820
0.15440, 0.15140
0.14460, 0.15560
0.16080, 0.16920
0.16780, 0.17460
0.15760, 0.17160
0.15980, 0.18500
0.16020, 0.18300
0.15160, 0.18660
0.14100, 0.17800
0.15000, 0.17140
0.17560, 0.16820
0.16260, 0.16060
0.15760, 0.15700
0.14760, 0.16360
0.17020, 0.17080
0.16720, 0.16860
0.15340, 0.16300
0.16160, 0.15360
0.17220, 0.15560
0.18040, 0.16780
0.18880, 0.15440
0.18560, 0.15400
0.19520, 0.15340
0.19860, 0.14580
0.19820, 0.13440
0.19620, 0.13220
0.19700, 0.13780
0.20420, 0.13560
0.21200, 0.14080
0.21020, 0.16240
0.20660, 0.17420
0.19840, 0.17680
0.17400, 0.19080
0.17120, 0.18520
0.18100, 0.19680
0.18400, 0.18960
0.18240, 0.18100
0.18180, 0.18940
0.20740, 0.17760
0.21860, 0.20520
0.19300, 0.20880
0.19340, 0.20620
0.19060, 0.21180
0.17560, 0.20360
0.17560, 0.20540
0.17020, 0.20400
0.16380, 0.20420
0.16780, 0.20280
0.18900, 0.21180
0.17380, 0.20260
0.16560, 0.21260
0.17260, 0.21640
0.19640, 0.21620
0.19420, 0.21360
0.20140, 0.21860
0.20640, 0.21520
0.19940, 0.20260
0.18980, 0.19680
0.18060, 0.19780
0.17800, 0.20800
0.17280, 0.20460
0.17260, 0.19820
0.16880, 0.20640
0.16140, 0.19640
0.17200, 0.18840
0.18620, 0.18400
0.17720, 0.17420
0.18380, 0.17180
0.17140, 0.18720
0.17880, 0.19220
0.19100, 0.17000
0.18440, 0.18740
0.17540, 0.18880
0.18260, 0.21540
0.18760, 0.22540
0.19220, 0.21880
0.18720, 0.23000
0.19080, 0.22260
0.18360, 0.22360
0.17620, 0.21600
0.16760, 0.21580
0.16400, 0.21080
0.16800, 0.22620
0.17320, 0.23520
0.15800, 0.23220
0.15640, 0.22500
0.14520, 0.21820
0.13880, 0.21960
0.13740, 0.20700
0.13460, 0.21480
0.13520, 0.19800
0.13980, 0.17620
0.14540, 0.16700
0.15260, 0.15960
0.15480, 0.15320
0.13480, 0.15880
0.13100, 0.15540
0.11540, 0.15220
0.10900, 0.15040
0.09420, 0.15960
0.10020, 0.15420
0.08240, 0.16020
0.08840, 0.16500
0.09260, 0.18200
0.09520, 0.18200
0.09780, 0.17780
0.09080, 0.17620
0.10060, 0.18360
0.08780, 0.18560
0.07820, 0.18320
0.07980, 0.19660
0.06680, 0.19360
0.06720, 0.21880
0.09000, 0.21460
0.07740, 0.21000
0.08000, 0.20760
0.09420, 0.19480
0.09160, 0.20460
0.09040, 0.20680
0.08980, 0.21260
0.09120, 0.19340
0.09860, 0.20200
0.10300, 0.20200
0.11260, 0.19660
0.12040, 0.18780
0.11440, 0.20080
0.12340, 0.21020
0.12520, 0.21260
0.12560, 0.20780
0.12980, 0.20120
0.12020, 0.19140
0.11320, 0.18060
0.10720, 0.17540
0.12020, 0.16840
0.12940, 0.16680
0.13720, 0.16720
0.12260, 0.17080
0.13980, 0.17100
0.12560, 0.16640
0.13340, 0.18120
0.13360, 0.17560
0.13520, 0.17680
0.14560, 0.18320
0.13960, 0.18000
0.14740, 0.18460
0.13420, 0.20120
0.13340, 0.20940
0.14700, 0.20880
0.15900, 0.20880
0.13700, 0.20420
0.12500, 0.19760
0.10600, 0.19400
0.09160, 0.18380
0.08880, 0.16980
0.09700, 0.17160
0.09620, 0.16440
0.08440, 0.15960
0.08520, 0.17100
0.08700, 0.17100
0.07880, 0.16720
0.07580, 0.17180
0.07720, 0.15620
0.05380, 0.15440
0.04260, 0.14660
0.03680, 0.14840
0.05440, 0.16700
0.07680, 0.16060
0.08720, 0.15480
0.08300, 0.16040
0.07820, 0.15820
0.09060, 0.16180
0.08980, 0.16960
0.08400, 0.16340
0.08380, 0.17660
0.10220, 0.20320
0.10340, 0.20500
0.10860, 0.19820
0.11440, 0.20540
0.11440, 0.20440
0.10480, 0.20380
0.12240, 0.19460
0.11640, 0.19420
0.12400, 0.18560
0.13920, 0.18980
0.15680, 0.19620
0.15300, 0.19600
0.14640, 0.21900
0.14860, 0.21460
0.14440, 0.20600
0.14400, 0.20780
0.13840, 0.21660
0.13220, 0.21660
0.13180, 0.21300
0.12800, 0.21740
0.11820, 0.23080
0.12660, 0.23020
0.12480, 0.23480
0.12200, 0.24900
0.11720, 0.25060
0.13220, 0.24360
0.13340, 0.23120
0.13820, 0.24100
0.14280, 0.23240
0.13760, 0.23280
0.12720, 0.24080
0.12540, 0.24440
0.11600, 0.24640
0.11300, 0.24220
0.10080, 0.25460
0.10400, 0.25440
0.11540, 0.25400
0.11540, 0.23520
0.12120, 0.23540
0.11660, 0.23660
0.11780, 0.23360
0.12240, 0.23280
0.12180, 0.24340
0.11140, 0.25840
0.11160, 0.27160
0.11580, 0.27000
0.11300, 0.25800
0.12560, 0.26080
0.12180, 0.26240
0.10800, 0.25640
0.11020, 0.25620
0.09320, 0.25880
0.08800, 0.25340
0.09800, 0.25380
0.10060, 0.24180
0.10660, 0.24040
0.10060, 0.23820
0.11060, 0.23960
0.11200, 0.24760
0.11860, 0.22580
0.10780, 0.23120
0.11100, 0.21480
0.10240, 0.21680
0.09500, 0.21660
0.09320, 0.19900
0.10620, 0.20780
0.09760, 0.20780
0.08140, 0.20040
0.08280, 0.20780
0.08920, 0.20440
0.09640, 0.20800
0.08620, 0.19900
0.09940, 0.18600
0.10380, 0.19020
0.10940, 0.19460
0.11120, 0.19680
0.10920, 0.20040
0.10340, 0.19100
0.09700, 0.20220
0.09160, 0.20500
0.08460, 0.20000
0.07740, 0.18000
0.05040, 0.17840
0.06060, 0.16700
0.05600, 0.17080
0.07900, 0.18000
0.06600, 0.18060
0.06120, 0.18380
0.07400, 0.18500
0.06800, 0.17240
0.06320, 0.16480
0.05560, 0.15400
0.06240, 0.14480
0.05420, 0.14640
0.06640, 0.13740
0.06120, 0.14020
0.06420, 0.14760
0.05420, 0.15080
0.05320, 0.15860
0.05980, 0.14340
0.05680, 0.14060
0.06860, 0.13760
0.07420, 0.14860
0.06020, 0.15180
0.05620, 0.17060
0.06840, 0.18540
0.07440, 0.18760
0.07980, 0.18960
0.06260, 0.20900
0.05400, 0.21100
0.04780, 0.21020
0.04200, 0.22460
0.03900, 0.21680
0.03500, 0.21720
0.03480, 0.21680
0.03000, 0.21800
0.04780, 0.23380
0.05080, 0.24420
0.04320, 0.23880
0.06740, 0.24620
0.05780, 0.23460
0.05400, 0.23180
0.03380, 0.22620
0.03380, 0.22620
0.04720, 0.24260
0.05960, 0.23740
0.06080, 0.23380
0.04920, 0.22600
0.04120, 0.22580
0.05220, 0.22480
0.05580, 0.21660
0.04460, 0.21680
0.04760, 0.23520
0.06460, 0.22160
0.07560, 0.22260
0.08880, 0.21340
0.09340, 0.22260
0.10340, 0.21060
0.11040, 0.20120
0.10720, 0.19980
0.10600, 0.20740
0.09720, 0.20780
0.10500, 0.21520
0.10020, 0.21720
0.09560, 0.22080
0.10660, 0.22360
0.09480, 0.20420
0.10260, 0.18960
0.10640, 0.18900
0.10880, 0.21500
0.11180, 0.22840
0.10600, 0.21580
0.10400, 0.20440
0.09320, 0.19820
0.10100, 0.19100
0.12320, 0.19160
0.11640, 0.18700
0.11860, 0.17280
0.11040, 0.16480
0.12080, 0.15620
0.11340, 0.14740
0.11020, 0.14780
0.08900, 0.16520
0.08940, 0.17020
0.08980, 0.17500
0.09640, 0.16180
0.08320, 0.15560
0.08800, 0.14420
0.07140, 0.15700
0.07880, 0.16200
0.07860, 0.15320
0.05280, 0.16280
0.07700, 0.17360
0.06940, 0.16800
0.06960, 0.16640
0.05880, 0.16720
0.06200, 0.14560
0.04040, 0.14220
0.04180, 0.14300
0.04440, 0.14340
0.05100, 0.13520
0.04500, 0.13000
0.03520, 0.12260
0.02200, 0.10560
0.03460, 0.10400
0.04600, 0.10580
0.05380, 0.11820
0.05700, 0.12420
0.06780, 0.13000
0.07620, 0.15360
0.06740, 0.14760
0.05700, 0.15880
0.05540, 0.14260
0.06020, 0.13760
0.06680, 0.12320
0.06500, 0.11740
0.05560, 0.10500
0.04280, 0.11840
0.03980, 0.11020
0.04960, 0.11100
0.06060, 0.10860
0.06340, 0.12900
0.05660, 0.13320
0.05880, 0.12200
0.04800, 0.11480
0.06880, 0.12080
0.06280, 0.11960
0.04540, 0.12060
0.03500, 0.11820
0.02720, 0.11140
0.02340, 0.12980
0.02500, 0.12100
0.03440, 0.12220
0.01840, 0.12820
0.00560, 0.13320
0.01260, 0.14380
0.00740, 0.15340
0.01460, 0.14840
0.01740, 0.14700
0.01680, 0.14360
-0.00080, 0.15120
-0.00660, 0.16280
0.00100, 0.17400
0.00740, 0.18440
0.01060, 0.17220
0.00020, 0.17600
-0.01040, 0.17960
-0.02040, 0.18640
-0.01580, 0.17040
-0.02480, 0.16920
-0.03200, 0.17240
-0.00240, 0.18400
0.00640, 0.17940
0.01300, 0.18480
0.01000, 0.18880
0.01020, 0.20080
-0.00820, 0.21420
-0.00340, 0.22680
-0.00160, 0.22640
-0.00980, 0.22600
-0.00480, 0.22980
-0.00540, 0.23320
0.00260, 0.22540
0.01000, 0.23280
-0.00920, 0.24780
-0.00160, 0.24780
0.00320, 0.24860
0.00180, 0.25380
0.00020, 0.25140
-0.00440, 0.25620
-0.00700, 0.25820
0.00020, 0.25920
-0.00880, 0.25900
-0.00900, 0.26800
-0.00780, 0.26880
-0.01880, 0.27580
-0.01880, 0.28660
-0.02520, 0.29160
-0.01800, 0.29120
-0.03440, 0.28880
-0.02420, 0.28380
-0.00900, 0.27320
-0.01800, 0.26860
-0.01420, 0.27580
-0.01740, 0.28520
-0.02660, 0.27680
-0.03560, 0.28680
-0.02760, 0.29920
-0.02900, 0.30060
-0.02500, 0.28840
-0.03060, 0.29720
-0.02980, 0.28360
-0.03480, 0.27800
-0.02320, 0.28460
-0.01000, 0.28120
-0.01440, 0.27380
-0.01080, 0.27580
-0.00180, 0.28760
-0.00200, 0.29160
0.00440, 0.28440
0.00500, 0.28760
-0.01240, 0.29740
-0.00600, 0.28900
-0.00400, 0.26780
0.00100, 0.27220
0.01780, 0.26940
0.02200, 0.28700
0.01380, 0.30120
0.00720, 0.30500
-0.00760, 0.30260
-0.01040, 0.32200
-0.02600, 0.32700
-0.02380, 0.33000
-0.02560, 0.32640
-0.03760, 0.31960
-0.04440, 0.31080
-0.03140, 0.30480
-0.02600, 0.30940
-0.02260, 0.31740
-0.00920, 0.30680
-0.01520, 0.31840
0.00300, 0.31460
0.00880, 0.31280
0.01160, 0.30580
0.00680, 0.30580
-0.01720, 0.30460
-0.01480, 0.28880
-0.03780, 0.28720
-0.03940, 0.26560
-0.02540, 0.26220
-0.04440, 0.27180
-0.04280, 0.26760
-0.03900, 0.25640
-0.05120, 0.25240
-0.04960, 0.24720
-0.05200, 0.24760
-0.05320, 0.25980
-0.03620, 0.25220
-0.03040, 0.25500
-0.02620, 0.25500
-0.03520, 0.24400
-0.02200, 0.22560
-0.01440, 0.22620
-0.00140, 0.22140
-0.00840, 0.21560
-0.00520, 0.22540
0.01000, 0.21640
-0.00120, 0.22940
0.01860, 0.21940
0.00260, 0.22020
-0.01200, 0.23160
-0.03200, 0.22960
-0.02820, 0.22660
-0.03820, 0.21940
-0.01180, 0.22400
-0.02320, 0.23000
-0.01480, 0.22380
-0.02480, 0.22300
-0.03060, 0.22900
-0.02220, 0.20740
-0.00380, 0.19800
0.00360, 0.20860
0.00340, 0.21680
0.00320, 0.21420
0.00220, 0.22480
0.00800, 0.23300
0.01840, 0.22980
0.01740, 0.21920
0.01100, 0.21180
0.00640, 0.18820
0.00140, 0.18720
0.00060, 0.19400
0.00880, 0.18800
-0.00160, 0.19080
-0.00500, 0.19400
-0.01440, 0.19360
-0.00680, 0.19560
-0.01880, 0.18980
-0.02440, 0.19980
-0.02820, 0.18700
-0.04240, 0.18740
-0.02280, 0.19200
-0.02240, 0.19820
-0.02780, 0.19640
-0.00620, 0.18940
-0.01380, 0.18380
-0.02740, 0.18460
-0.01900, 0.19900
-0.02800, 0.18180
-0.02840, 0.17920
-0.01980, 0.18660
-0.02820, 0.18580
-0.02460, 0.20120
-0.04540, 0.19300
-0.04100, 0.20300
-0.03720, 0.17800
-0.02140, 0.18040
-0.00940, 0.20300
-0.01200, 0.18600
-0.02920, 0.19740
-0.01700, 0.20240
-0.01460, 0.20620
-0.01900, 0.21540
-0.02800, 0.21540
-0.02420, 0.19700
-0.03640, 0.20080
-0.02840, 0.20900
-0.04660, 0.20780
-0.03560, 0.20940
-0.04480, 0.20520
-0.02320, 0.19620
-0.02140, 0.19800
-0.03720, 0.21220
-0.03080, 0.20340
-0.02100, 0.20780
-0.02160, 0.19540
-0.01540, 0.20620
-0.01600, 0.22140
-0.00960, 0.20720
-0.02160, 0.22320
-0.02880, 0.22200
-0.01800, 0.24200
-0.02340, 0.24380
-0.03820, 0.22940
-0.03720, 0.23000
-0.03920, 0.23200
-0.03040, 0.24200
-0.01060, 0.24120
0.00580, 0.23440
0.03260, 0.22620
0.04000, 0.23020
0.05760, 0.23880
0.04860, 0.23380
0.02780, 0.22420
0.02520, 0.22920
0.02460, 0.23060
0.03000, 0.23140
0.03740, 0.22920
0.05360, 0.21860
0.05720, 0.23540
0.06740, 0.23300
0.05960, 0.24400
0.06180, 0.24680
0.06060, 0.25400
0.06280, 0.23960
0.06700, 0.23920
0.07400, 0.24340
0.06020, 0.23580
0.06780, 0.24020
0.07260, 0.24540
0.08660, 0.25320
0.09640, 0.26300
0.09900, 0.26000
0.10440, 0.24680
0.08400, 0.26100
0.07980, 0.25360
0.07540, 0.27500
0.06560, 0.27820
0.07160, 0.28020
0.07140, 0.28800
0.06760, 0.29260
0.06800, 0.28140
0.07440, 0.26620
0.07420, 0.26660
0.07180, 0.26180
0.06340, 0.25360
0.06320, 0.26020
0.05680, 0.25620
0.07020, 0.26100
0.07860, 0.26640
0.06100, 0.27260
0.07900, 0.28360
0.08320, 0.29940
0.07360, 0.29300
0.07600, 0.28880
0.07860, 0.29740
0.08760, 0.30120
0.10160, 0.29540
0.09980, 0.29900
0.10460, 0.26800
0.09680, 0.27640
0.10040, 0.28240
0.10120, 0.29240
0.11620, 0.29980
0.11780, 0.28780
